,title,description,originallink,link,pubDate
338,&apos;<b>우영우</b>&apos; 박은빈 한바다 입사 이래 최대 위기… 최대훈과 묘한 신경전,&apos;이상한 변호사 <b>우영우</b>&apos; 최대훈이 강기영의 빈자리를 대신한다. 17일 ENA채널 수목드라마 &apos;이상한 변호사 <b>우영우</b>&apos;(극본 문지원/연출 유인식/이하 &apos;<b>우영우</b>&apos;) 측은 정명석(강기영)의 빈자리를 대신 채운 장승준(최대훈)과... ,https://www.sedaily.com/NewsView/269U08X7XH,https://n.news.naver.com/mnews/article/011/0004088497?sid=106,"Wed, 17 Aug 2022 15:16:00 +0900"
339,강태오랑 헤어지더니 혼자 사무실에서 김밥 먹으면서 일하는 &apos;<b>우영우</b>&apos; 박은빈...,= &apos;이상한 변호사 <b>우영우</b>&apos; <b>우영우</b>(박은빈 분)가 이별 후 본격 &apos;혼밥&apos;을 시작했다. 17일 ENA &apos;이상한 변호사 <b>우영우</b>&apos; 측은 &apos;준호와 헤어진 이유가 뭐야?&apos;라는 제목의 선공개 영상을 풀어줬다.영상 속 <b>우영우</b>는 점심시간에 홀로... ,https://www.insight.co.kr/news/408327,https://www.insight.co.kr/news/408327,"Wed, 17 Aug 2022 15:12:00 +0900"
340,"드라마 속 &apos;<b>우영우</b>&apos;가 승소했던 황지사 통행료 사건, 지리산에서 일어난 &apos;실화...","= ENA &apos;이상한 변호사 <b>우영우</b>&apos;에서 지난 10일, 11일 방송했던 &apos;제주도 푸른밤 1·2&apos; 편 속 사찰 문화재 관람료... 황지사 측은 문화재법에 따른 합법 징수라고 주장했지만 <b>우영우</b> 변호사(박은빈 분)는 지방도로가 행정... ",https://www.insight.co.kr/news/408332,https://www.insight.co.kr/news/408332,"Wed, 17 Aug 2022 15:12:00 +0900"
341,"&apos;이상한 변호사 <b>우영우</b>&apos;, 웹툰 이어 뮤지컬까지 나온다...&quot;2024년 초연&quot;",= 대중들 사이에서 신드롬급의 인기를 얻고 있는 ENA &apos;이상한 변호사 <b>우영우</b>&apos;가 뮤지컬로 제작된다.17일 EMK뮤지컬컴퍼니(EMK) 측은 공식 인스타그램을 통해 &apos;이상한 변호사 <b>우영우</b>&apos;의 뮤지컬화가 결정됐다고 전했다.EMK... ,https://www.insight.co.kr/news/408301,https://www.insight.co.kr/news/408301,"Wed, 17 Aug 2022 15:12:00 +0900"
342,"&quot;강태오 군대간다며&quot;… &apos;<b>우영우</b>&apos;, 출연진 변동없이 &apos;시즌2&apos;?",이번주 종영을 앞둔 ENA 드라마 &apos;이상한 변호사 <b>우영우</b>&apos;(이하 &apos;<b>우영우</b>&apos;) 측이 시즌2 제작 여부에 입을 열었다. &apos;<b>우영우</b>&apos; 측은 17일 뉴스1을 통해 &quot;드라마 시즌2 제작과 관련해 논의 중&quot;이라고 밝혔다. 앞서 &apos;<b>우영우</b>&apos;의 제작사인... ,http://moneys.mt.co.kr/news/mwView.php?no=2022081714134055328,https://n.news.naver.com/mnews/article/417/0000843610?sid=106,"Wed, 17 Aug 2022 15:11:00 +0900"
343,"갤Z4, 사전판매 첫날 흥행 예고…폴드 비중 40%로 늘어[영상]","KT 역시 SKT처럼 특별판인 &apos;<b>우영우</b> 에디션&apos;과 &apos;Y에디션&apos;에 대한 문의가 많은 것으로 알려졌다. LG유플러스는 &quot;전작과 비교해 조금 더 예약량이 많거나 유사한 수준&quot;이라고 밝혔다. 비중 또한 폴드 약 40%, 플립 약 60... ",https://www.nocutnews.co.kr/news/5803211,https://n.news.naver.com/mnews/article/079/0003675631?sid=101,"Wed, 17 Aug 2022 15:10:00 +0900"
344,드라마 &apos;이상한 변호사 <b>우영우</b>&apos; 뮤지컬로 제작…2024년 초연,변호사 <b>우영우</b>&apos;가 뮤지컬로도 나온다. 17일 EMK뮤지컬컴퍼니(이하 EMK)는 전날 제작사 에이스토리 자회사 에이아이엠씨와 드라마 &apos;이상한 변호사 <b>우영우</b>&apos;(이하 <b>우영우</b>)를 원작으로 한 뮤지컬을 제작하기 위한 업무 협약을... ,https://www.kgnews.co.kr/news/article.html?no=714194,https://www.kgnews.co.kr/news/article.html?no=714194,"Wed, 17 Aug 2022 15:10:00 +0900"
345,제주도 이별씬서 인생샷 찍으며 알콩달콩 놀았던 &apos;<b>우영우</b>&apos; 박은빈X강태오 본체...,"= 드라마 &apos;이상한 변호사 <b>우영우</b>&apos;에서 이별 장면을 연기해 시청자들의 마음을 찢어지게 했던 배우 강태오, 박은빈이 실제로는 알콩달콩한 &apos;케미&apos;를 발산했다.지난 16일 ENA 공식 유튜브 채널에는 &apos;이상한 변호사 <b>우영우</b>&apos;의... ",https://www.insight.co.kr/news/408267,https://www.insight.co.kr/news/408267,"Wed, 17 Aug 2022 15:10:00 +0900"
346,"<b>우영우</b>도 택한 팬덤 플랫폼 스타트업, 투자·금융전문가 영입","인기 드라마 &apos;이상한 변호사 <b>우영우</b>&apos;도 비스테이지를 통해 글로벌 팬덤 커뮤니티를 구축했다. 박 CFO는 &quot;글로벌에서 화려하게 꽃을 피울 수 있는 기업은 콘텐츠, 크리에이터 이코노미와 맞닿아 있다&quot;며 &quot;비마이프렌즈의... ",http://news.mt.co.kr/mtview.php?no=2022081714554958155,https://n.news.naver.com/mnews/article/008/0004784037?sid=101,"Wed, 17 Aug 2022 15:05:00 +0900"
347,&lt;이상한 변호사 <b>우영우</b>&gt; 뮤지컬로 만든다,“기러기·토마토·스위스·인도인·별똥별·역삼역·<b>우영우</b>” &quot;어린이는 지금 당장 놀아야 한다.&quot; 이번 주 종영하는 드라마 &lt;이상한 변호사 <b>우영우</b>&gt;가 뮤지컬로 만들어진다. 자폐 스펙트럼을 가진 변호사 <b>우영우</b>를 다룬 이... ,https://news.jtbc.co.kr/article/article.aspx?news_id=NB12071168,https://n.news.naver.com/mnews/article/437/0000310190?sid=103,"Wed, 17 Aug 2022 15:04:00 +0900"
